"id","serverTime","userTime","gameVersion","playerId","playerBirthdate","playerRegion","playerCountry","playerGender","playerExternalId","playerCustomData","type","coordinates","section","customData.language","customData.platform","customData.controls","customData.localplayerguid","customData.sametab","customData.device","customData.option","customData.sound","customData.gamelevel","customData","customData.dnabit"
"6a81641d-2349-4ca4-99fd-874971b94b8f","2015-09-21T10:02:20.872Z","2015-09-21T10:02:24.051Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","43f12f4c-cdd6-423b-b7eb-e3e75bc4f845",,,,,,,"configure","[-6, 143]","",,,"""LeftClickToMove""",,,,,,,,
"edf3036f-81da-4e76-bec4-2208578f3be2","2015-09-21T10:02:20.876Z","2015-09-21T10:02:24.057Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","43f12f4c-cdd6-423b-b7eb-e3e75bc4f845",,,,,,,"configure","[-6, 143]","",,,"""AbsoluteWASD""",,,,,,,,
"5b9cbfec-c6af-46af-9e99-7dc1b5d667e1","2015-09-21T10:02:22.527Z","2015-09-21T10:02:25.722Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","43f12f4c-cdd6-423b-b7eb-e3e75bc4f845",,,,,,,"configure","[-6, 143]","",,,"""RelativeWASD""",,,,,,,,
"adf92e6f-a209-4d57-8955-b32ffe0cc952","2015-09-21T10:02:23.422Z","2015-09-21T10:02:26.597Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","43f12f4c-cdd6-423b-b7eb-e3e75bc4f845",,,,,,,"configure","[-6, 143]","",,,"""RightClickToMove""",,,,,,,,
"7410b753-90c1-4118-b3f3-d22a0a669325","2015-09-21T10:02:24.250Z","2015-09-21T10:02:27.406Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","43f12f4c-cdd6-423b-b7eb-e3e75bc4f845",,,,,,,"configure","[-6, 143]","",,,"""LeftClickToMove""",,,,,,,,
"705e3bd5-52eb-48bc-a813-083c9b239413","2015-09-21T10:02:25.547Z","2015-09-21T10:02:28.733Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","43f12f4c-cdd6-423b-b7eb-e3e75bc4f845",,,,,,,"configure","[-6, 143]","",,,"""AbsoluteWASD""",,,,,,,,
"cafbddf0-7368-4f05-8460-17609c0bc694","2015-09-21T10:02:29.442Z","2015-09-21T10:02:32.618Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","43f12f4c-cdd6-423b-b7eb-e3e75bc4f845",,,,,,,"configure","[-6, 143]","","""French""",,,,,,,,,,
"29f1adcb-eb8c-44e2-938c-43e867324c9c","2015-09-21T10:02:30.403Z","2015-09-21T10:02:33.508Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","43f12f4c-cdd6-423b-b7eb-e3e75bc4f845",,,,,,,"configure","[-6, 143]","","""English""",,,,,,,,,,
"8cfb0fda-ec4b-4cf8-aec4-880a9019108e","2015-09-21T10:02:31.253Z","2015-09-21T10:02:34.397Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","43f12f4c-cdd6-423b-b7eb-e3e75bc4f845",,,,,,,"configure","[-6, 143]","","""French""",,,,,,,,,,
"fd330073-ae4d-4dbb-aa56-231aa356af7f","2015-09-21T10:02:32.068Z","2015-09-21T10:02:35.265Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","43f12f4c-cdd6-423b-b7eb-e3e75bc4f845",,,,,,,"configure","[-6, 143]","","""English""",,,,,,,,,,
"a29cb6c3-0a1e-4fb6-a878-ee5ba43c90c6","2015-09-21T10:02:42.520Z","2015-09-21T10:02:45.715Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","43f12f4c-cdd6-423b-b7eb-e3e75bc4f845",,,,,,,"reach","[-1, 134]","Checkpoint01",,,,,,,,,,"null",
"24e3b693-cabd-4d98-a453-fdb62b610f98","2015-09-21T10:07:46.120Z","2015-09-21T10:07:48.860Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","b5ab445a-56c9-4c5b-a6d0-86e8a286cd81",,,,,,,"configure","[-6, 143]","",,,"""AbsoluteWASD""",,,,,,,,
