"id","serverTime","userTime","gameVersion","playerId","playerBirthdate","playerRegion","playerCountry","playerGender","playerExternalId","playerCustomData","type","coordinates","section","customData.biobrick","customData.platform","customData.localplayerguid","customData.devices","customData.sametab","customData.device","customData.slot","customData.energy","customData.option","customData.sound","customData.dnabit","customData.duration","customData.nanobot","customData.count","customData.plasmid","customData.language","customData.total","customData.controls","customData.message","customData.chapter","customData.life","customData.source"
"68b76b56-cc62-4e9e-8d17-9f31c57e4c76","2017-05-13T13:39:06.989Z","2017-05-13T13:39:05.342Z","915953b4-f9e1-41ca-acc4-4e4e90667102","7ef560b8-d2c9-43a6-8d12-3abd0ed39998",,,,,,,"death","[-401, -1102]","tutorial1.Checkpoint12",,,,"""slot0[PRCONS:RBS3:MOV:DTER], slot1[PRCONS:RBS2:MOV:DTER], slot2[PRCONS:RBS1:AMPR:DTER]""",,,,"""100""",,,,,,,,,,,,,"""0""","""MINE"""
"5873d58d-3163-4673-96fc-7603d4c5eaa8","2017-05-13T13:39:14.266Z","2017-05-13T13:39:13.109Z","915953b4-f9e1-41ca-acc4-4e4e90667102","487c3935-7ffe-4322-b418-f8a7ddd7e846",,,,,,,"craft","[-587, -973]","tutorial1.Checkpoint10",,,,"""slot0[PRCONS:RBS2:FLUO1:DTER]""",,"""PRCONS:RBS2:FLUO1:DTER""",,"""100""",,,,,,,,,,,,,"""100""",
"6b187a24-fe83-42e1-8798-9581153600bc","2017-05-13T13:39:14.395Z","2017-05-13T13:39:13.112Z","915953b4-f9e1-41ca-acc4-4e4e90667102","487c3935-7ffe-4322-b418-f8a7ddd7e846",,,,,,,"add","[-587, -973]","tutorial1.Checkpoint10","""FLUO1""",,,"""slot0[PRCONS:RBS2:FLUO1:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"c7ce331b-2397-4168-81f2-4b3093c8b1ae","2017-05-13T13:39:16.193Z","2017-05-13T13:39:15.036Z","915953b4-f9e1-41ca-acc4-4e4e90667102","487c3935-7ffe-4322-b418-f8a7ddd7e846",,,,,,,"add","[-587, -973]","tutorial1.Checkpoint10","""RBS3""",,,"""slot0[PRCONS:RBS3:FLUO1:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"e15081c1-90f2-489f-9249-3518d1c3b587","2017-05-13T13:39:16.194Z","2017-05-13T13:39:15.033Z","915953b4-f9e1-41ca-acc4-4e4e90667102","487c3935-7ffe-4322-b418-f8a7ddd7e846",,,,,,,"craft","[-587, -973]","tutorial1.Checkpoint10",,,,"""slot0[PRCONS:RBS3:FLUO1:DTER]""",,"""PRCONS:RBS3:FLUO1:DTER""",,"""100""",,,,,,,,,,,,,"""100""",
"a11bac5e-54bc-4442-977e-b02dd2559f97","2017-05-13T13:39:16.975Z","2017-05-13T13:39:15.815Z","915953b4-f9e1-41ca-acc4-4e4e90667102","487c3935-7ffe-4322-b418-f8a7ddd7e846",,,,,,,"add","[-587, -973]","tutorial1.Checkpoint10","""PRCONS""",,,"""slot0[PRCONS:RBS3:FLUO1:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"20bacb08-b7cf-47e2-8126-8a57072cd902","2017-05-13T13:39:17.309Z","2017-05-13T13:39:16.150Z","915953b4-f9e1-41ca-acc4-4e4e90667102","487c3935-7ffe-4322-b418-f8a7ddd7e846",,,,,,,"add","[-587, -973]","tutorial1.Checkpoint10","""DTER""",,,"""slot0[PRCONS:RBS3:FLUO1:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"c0bd35df-5303-4d11-a7e1-1677e04b167b","2017-05-13T13:39:17.936Z","2017-05-13T13:39:16.778Z","915953b4-f9e1-41ca-acc4-4e4e90667102","487c3935-7ffe-4322-b418-f8a7ddd7e846",,,,,,,"add","[-587, -973]","tutorial1.Checkpoint10","""PRCONS""",,,"""slot0[PRCONS:RBS3:FLUO1:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"d7df708f-e696-455f-af3c-e529db5b7060","2017-05-13T13:39:18.270Z","2017-05-13T13:39:17.110Z","915953b4-f9e1-41ca-acc4-4e4e90667102","487c3935-7ffe-4322-b418-f8a7ddd7e846",,,,,,,"add","[-587, -973]","tutorial1.Checkpoint10","""DTER""",,,"""slot0[PRCONS:RBS3:FLUO1:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"2f67124d-6e56-4f98-aac2-025ac949ffe1","2017-05-13T13:39:19.116Z","2017-05-13T13:39:17.956Z","915953b4-f9e1-41ca-acc4-4e4e90667102","487c3935-7ffe-4322-b418-f8a7ddd7e846",,,,,,,"select","[-587, -973]","tutorial1.Checkpoint10",,,,"""slot0[PRCONS:RBS3:FLUO1:DTER]""",,,"""slot1""","""100""",,,,,,,,,,,,,"""100""",
"deb954ec-bde6-4e79-86d4-abf9a046f775","2017-05-13T13:39:19.787Z","2017-05-13T13:39:18.624Z","915953b4-f9e1-41ca-acc4-4e4e90667102","487c3935-7ffe-4322-b418-f8a7ddd7e846",,,,,,,"remove","[-587, -973]","tutorial1.Checkpoint10",,,,"""""",,"""PRCONS:RBS3:FLUO1:DTER""",,"""100""",,,,,,,,,,,,,"""100""",
"3b8d48b9-5494-4867-bf31-bf0cfc060264","2017-05-13T13:39:20.528Z","2017-05-13T13:39:19.369Z","915953b4-f9e1-41ca-acc4-4e4e90667102","487c3935-7ffe-4322-b418-f8a7ddd7e846",,,,,,,"add","[-587, -973]","tutorial1.Checkpoint10",,,,"""slot0[PRCONS:RBS2:MOV:DTER]""",,"""PRCONS:RBS2:MOV:DTER""",,"""100""",,,,,,,,,,,,,"""100""",
"69be4bd9-827f-4c46-a7ad-a9d25b1393b1","2017-05-13T13:39:25.796Z","2017-05-13T13:39:24.150Z","915953b4-f9e1-41ca-acc4-4e4e90667102","7ef560b8-d2c9-43a6-8d12-3abd0ed39998",,,,,,,"remove","[-390, -1049]","tutorial1.Checkpoint12","""MOV""",,,"""slot0[PRCONS:RBS3:null:DTER], slot1[PRCONS:RBS2:MOV:DTER], slot2[PRCONS:RBS1:AMPR:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"eb9dc576-57c3-4592-99d6-c007fcdc204f","2017-05-13T13:39:26.473Z","2017-05-13T13:39:24.828Z","915953b4-f9e1-41ca-acc4-4e4e90667102","7ef560b8-d2c9-43a6-8d12-3abd0ed39998",,,,,,,"add","[-390, -1049]","tutorial1.Checkpoint12","""MOV""",,,"""slot0[PRCONS:RBS3:MOV:DTER], slot1[PRCONS:RBS2:MOV:DTER], slot2[PRCONS:RBS1:AMPR:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"d130eecc-57c5-4e50-8ea0-2ae6079dfc19","2017-05-13T13:39:27.145Z","2017-05-13T13:39:25.499Z","915953b4-f9e1-41ca-acc4-4e4e90667102","7ef560b8-d2c9-43a6-8d12-3abd0ed39998",,,,,,,"remove","[-390, -1049]","tutorial1.Checkpoint12","""MOV""",,,"""slot0[PRCONS:RBS3:null:DTER], slot1[PRCONS:RBS2:MOV:DTER], slot2[PRCONS:RBS1:AMPR:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"b213fa83-b4da-45c5-b801-c8859b319dd3","2017-05-13T13:39:28.091Z","2017-05-13T13:39:26.436Z","915953b4-f9e1-41ca-acc4-4e4e90667102","7ef560b8-d2c9-43a6-8d12-3abd0ed39998",,,,,,,"add","[-390, -1049]","tutorial1.Checkpoint12","""FLUO1""",,,"""slot0[PRCONS:RBS3:FLUO1:DTER], slot1[PRCONS:RBS2:MOV:DTER], slot2[PRCONS:RBS1:AMPR:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"146757f1-e77b-485d-a78d-00aa4d1de1bf","2017-05-13T13:39:28.623Z","2017-05-13T13:39:27.463Z","915953b4-f9e1-41ca-acc4-4e4e90667102","487c3935-7ffe-4322-b418-f8a7ddd7e846",,,,,,,"add","[-587, -973]","tutorial1.Checkpoint10","""MOV""",,,"""slot0[PRCONS:RBS2:MOV:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"5cec3b8c-2192-40ba-a982-7affc3637914","2017-05-13T13:39:29.435Z","2017-05-13T13:39:28.275Z","915953b4-f9e1-41ca-acc4-4e4e90667102","487c3935-7ffe-4322-b418-f8a7ddd7e846",,,,,,,"add","[-587, -973]","tutorial1.Checkpoint10","""FLUO1""",,,"""slot0[PRCONS:RBS2:FLUO1:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"89563680-8331-458a-a722-eb6956fda186","2017-05-13T13:39:30.287Z","2017-05-13T13:39:29.127Z","915953b4-f9e1-41ca-acc4-4e4e90667102","487c3935-7ffe-4322-b418-f8a7ddd7e846",,,,,,,"add","[-587, -973]","tutorial1.Checkpoint10","""MOV""",,,"""slot0[PRCONS:RBS2:MOV:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"d3f2819b-e588-42ae-96b0-3247ab76a343","2017-05-13T13:39:30.516Z","2017-05-13T13:39:28.869Z","915953b4-f9e1-41ca-acc4-4e4e90667102","7ef560b8-d2c9-43a6-8d12-3abd0ed39998",,,,,,,"remove","[-390, -1049]","tutorial1.Checkpoint12","""PRCONS""",,,"""slot0[PRCONS:RBS3:FLUO1:DTER], slot1[PRCONS:RBS2:MOV:DTER], slot2[null:RBS1:AMPR:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"1971aa45-9ae3-4bc6-b81f-ccafbe7c23a1","2017-05-13T13:39:30.657Z","2017-05-13T13:39:29.496Z","915953b4-f9e1-41ca-acc4-4e4e90667102","487c3935-7ffe-4322-b418-f8a7ddd7e846",,,,,,,"craft","[-587, -973]","tutorial1.Checkpoint10",,,,"""slot0[PRCONS:RBS2:FLUO2:DTER]""",,"""PRCONS:RBS2:FLUO2:DTER""",,"""100""",,,,,,,,,,,,,"""100""",
"3c586b55-3dbd-4d7d-abf0-dcaf33c54f2d","2017-05-13T13:39:31.401Z","2017-05-13T13:39:29.755Z","915953b4-f9e1-41ca-acc4-4e4e90667102","7ef560b8-d2c9-43a6-8d12-3abd0ed39998",,,,,,,"add","[-390, -1049]","tutorial1.Checkpoint12","""PRBAD3""",,,"""slot0[PRCONS:RBS3:FLUO1:DTER], slot1[PRCONS:RBS2:MOV:DTER], slot2[PRBAD3:RBS1:AMPR:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"f93f63d8-1f04-4e7e-b3ab-db0d797b0856","2017-05-13T13:39:31.926Z","2017-05-13T13:39:30.767Z","915953b4-f9e1-41ca-acc4-4e4e90667102","487c3935-7ffe-4322-b418-f8a7ddd7e846",,,,,,,"add","[-587, -973]","tutorial1.Checkpoint10","""MOV""",,,"""slot0[PRCONS:RBS2:MOV:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"387aaa73-ffe9-4a7c-9571-cc93e58fcd8c","2017-05-13T13:39:32.521Z","2017-05-13T13:39:31.361Z","915953b4-f9e1-41ca-acc4-4e4e90667102","487c3935-7ffe-4322-b418-f8a7ddd7e846",,,,,,,"add","[-587, -973]","tutorial1.Checkpoint10","""DTER""",,,"""slot0[PRCONS:RBS2:MOV:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"bb5d2975-9771-47fe-a84b-5443a881820b","2017-05-13T13:39:33.039Z","2017-05-13T13:39:31.879Z","915953b4-f9e1-41ca-acc4-4e4e90667102","487c3935-7ffe-4322-b418-f8a7ddd7e846",,,,,,,"add","[-587, -973]","tutorial1.Checkpoint10","""DTER""",,,"""slot0[PRCONS:RBS2:MOV:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"4d06ae69-1214-415f-9319-608399899106","2017-05-13T13:39:34.266Z","2017-05-13T13:39:33.105Z","915953b4-f9e1-41ca-acc4-4e4e90667102","487c3935-7ffe-4322-b418-f8a7ddd7e846",,,,,,,"add","[-587, -973]","tutorial1.Checkpoint10",,,,"""slot0[PRCONS:RBS2:MOV:DTER]""",,"""PRCONS:RBS2:MOV:DTER""",,"""100""",,,,,,,,,,,,,"""100""",
"047ed467-6c1e-4c52-b410-9a8029075d0b","2017-05-13T13:39:34.893Z","2017-05-13T13:39:33.733Z","915953b4-f9e1-41ca-acc4-4e4e90667102","487c3935-7ffe-4322-b418-f8a7ddd7e846",,,,,,,"add","[-587, -973]","tutorial1.Checkpoint10",,,,"""slot0[PRCONS:RBS2:MOV:DTER]""",,"""PRCONS:RBS2:MOV:DTER""",,"""100""",,,,,,,,,,,,,"""100""",
"e72e8437-68f5-4776-ad89-e1200929dc6a","2017-05-13T13:39:35.039Z","2017-05-13T13:39:33.881Z","915953b4-f9e1-41ca-acc4-4e4e90667102","487c3935-7ffe-4322-b418-f8a7ddd7e846",,,,,,,"add","[-587, -973]","tutorial1.Checkpoint10",,,,"""slot0[PRCONS:RBS2:MOV:DTER]""",,"""PRCONS:RBS2:MOV:DTER""",,"""100""",,,,,,,,,,,,,"""100""",
"a9c16114-5bb8-4fcc-b8f3-ced3f7fc7434","2017-05-13T13:39:35.890Z","2017-05-13T13:39:34.730Z","915953b4-f9e1-41ca-acc4-4e4e90667102","487c3935-7ffe-4322-b418-f8a7ddd7e846",,,,,,,"craft","[-587, -973]","tutorial1.Checkpoint10",,,,"""slot0[PRCONS:RBS1:MOV:DTER]""",,"""PRCONS:RBS1:MOV:DTER""",,"""100""",,,,,,,,,,,,,"""100""",
"c0631a1d-f991-4504-8b92-94aeab5555c7","2017-05-13T13:39:35.891Z","2017-05-13T13:39:34.734Z","915953b4-f9e1-41ca-acc4-4e4e90667102","487c3935-7ffe-4322-b418-f8a7ddd7e846",,,,,,,"add","[-587, -973]","tutorial1.Checkpoint10","""RBS1""",,,"""slot0[PRCONS:RBS1:MOV:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"a3de29fa-7bd2-47bf-b856-bd78b2d41afd","2017-05-13T13:39:41.132Z","2017-05-13T13:39:39.972Z","915953b4-f9e1-41ca-acc4-4e4e90667102","487c3935-7ffe-4322-b418-f8a7ddd7e846",,,,,,,"select","[-587, -973]","tutorial1.Checkpoint10",,,,"""slot0[PRCONS:RBS1:MOV:DTER]""",,,"""slot1""","""100""",,,,,,,,,,,,,"""100""",
"108af020-c658-446c-89b6-df86af32c4f0","2017-05-13T13:39:42.057Z","2017-05-13T13:39:40.899Z","915953b4-f9e1-41ca-acc4-4e4e90667102","487c3935-7ffe-4322-b418-f8a7ddd7e846",,,,,,,"add","[-587, -973]","tutorial1.Checkpoint10","""DTER""",,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[null:null:null:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"768bccdd-d3f1-49dc-bd74-29a8fedbe5e4","2017-05-13T13:39:42.913Z","2017-05-13T13:39:41.752Z","915953b4-f9e1-41ca-acc4-4e4e90667102","487c3935-7ffe-4322-b418-f8a7ddd7e846",,,,,,,"add","[-587, -973]","tutorial1.Checkpoint10","""MOV""",,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[null:null:MOV:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"caf6eac1-8915-438e-ba8e-bb130599ab54","2017-05-13T13:39:44.287Z","2017-05-13T13:39:43.129Z","915953b4-f9e1-41ca-acc4-4e4e90667102","487c3935-7ffe-4322-b418-f8a7ddd7e846",,,,,,,"add","[-587, -973]","tutorial1.Checkpoint10","""RBS2""",,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[null:RBS2:MOV:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"a1f3c893-540e-4534-abb5-beb9e42139f6","2017-05-13T13:39:45.078Z","2017-05-13T13:39:43.918Z","915953b4-f9e1-41ca-acc4-4e4e90667102","487c3935-7ffe-4322-b418-f8a7ddd7e846",,,,,,,"add","[-587, -973]","tutorial1.Checkpoint10","""PRCONS""",,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRCONS:RBS2:MOV:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"b2aead69-99b7-411c-b462-c5a83d01f8c0","2017-05-13T13:39:46.233Z","2017-05-13T13:39:45.073Z","915953b4-f9e1-41ca-acc4-4e4e90667102","487c3935-7ffe-4322-b418-f8a7ddd7e846",,,,,,,"add","[-587, -973]","tutorial1.Checkpoint10",,,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRCONS:RBS2:FLUO1:DTER]""",,"""PRCONS:RBS2:FLUO1:DTER""",,"""100""",,,,,,,,,,,,,"""100""",
"862c14a0-db15-4110-9141-81f6eb8bbbb3","2017-05-13T13:39:57.476Z","2017-05-13T13:39:56.315Z","915953b4-f9e1-41ca-acc4-4e4e90667102","487c3935-7ffe-4322-b418-f8a7ddd7e846",,,,,,,"reach","[-433, -967]","tutorial1.Checkpoint11",,,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRCONS:RBS2:FLUO1:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"a59ab866-25cf-4854-a8d2-934aeb12ffdf","2017-05-13T13:40:04.507Z","2017-05-13T13:40:03.344Z","915953b4-f9e1-41ca-acc4-4e4e90667102","487c3935-7ffe-4322-b418-f8a7ddd7e846",,,,,,,"reach","[-390, -1032]","tutorial1.Checkpoint12",,,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRCONS:RBS2:FLUO1:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"20d1b716-0ae1-40ba-a3e9-ac66f706ffd6","2017-05-13T13:40:06.475Z","2017-05-13T13:40:04.829Z","915953b4-f9e1-41ca-acc4-4e4e90667102","7ef560b8-d2c9-43a6-8d12-3abd0ed39998",,,,,,,"remove","[-517, -1154]","tutorial1.Checkpoint12","""FLUO1""",,,"""slot0[PRCONS:RBS3:null:DTER], slot1[PRCONS:RBS2:MOV:DTER], slot2[PRBAD3:RBS1:AMPR:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"c6eb1948-7bf1-4aa5-a3c6-2aea51a7fcd9","2017-05-13T13:40:07.312Z","2017-05-13T13:40:05.654Z","915953b4-f9e1-41ca-acc4-4e4e90667102","7ef560b8-d2c9-43a6-8d12-3abd0ed39998",,,,,,,"add","[-517, -1154]","tutorial1.Checkpoint12","""MOV""",,,"""slot0[PRCONS:RBS3:MOV:DTER], slot1[PRCONS:RBS2:MOV:DTER], slot2[PRBAD3:RBS1:AMPR:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"e18a592e-bcd9-4736-ae1b-f270f036ea55","2017-05-13T13:40:11.924Z","2017-05-13T13:40:10.763Z","915953b4-f9e1-41ca-acc4-4e4e90667102","487c3935-7ffe-4322-b418-f8a7ddd7e846",,,,,,,"pickup","[-511, -1003]","tutorial1.Checkpoint12",,,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRCONS:RBS2:FLUO1:DTER]""",,,,"""100""",,,,,,,"""Plasmid (1)""",,,,,,"""100""",
"45264282-f0e1-4380-aefa-8aa7379f7564","2017-05-13T13:40:15.394Z","2017-05-13T13:40:14.233Z","915953b4-f9e1-41ca-acc4-4e4e90667102","487c3935-7ffe-4322-b418-f8a7ddd7e846",,,,,,,"select","[-517, -1003]","tutorial1.Checkpoint12",,,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRCONS:RBS2:FLUO1:DTER]""",,,"""slot0""","""100""",,,,,,,,,,,,,"""100""",
"2c8e4109-9e92-421a-9770-514be11934fe","2017-05-13T13:40:16.209Z","2017-05-13T13:40:15.048Z","915953b4-f9e1-41ca-acc4-4e4e90667102","487c3935-7ffe-4322-b418-f8a7ddd7e846",,,,,,,"select","[-517, -1003]","tutorial1.Checkpoint12",,,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRCONS:RBS2:FLUO1:DTER]""",,,"""slot1""","""100""",,,,,,,,,,,,,"""100""",
"108e2ead-9b40-4f98-b4ee-c5f8617c5680","2017-05-13T13:40:17.055Z","2017-05-13T13:40:15.897Z","915953b4-f9e1-41ca-acc4-4e4e90667102","487c3935-7ffe-4322-b418-f8a7ddd7e846",,,,,,,"add","[-517, -1003]","tutorial1.Checkpoint12","""PRBAD3""",,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRBAD3:RBS2:FLUO1:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"469cd4d7-3f8f-45c3-a7ae-790d42bd23fe","2017-05-13T13:40:17.055Z","2017-05-13T13:40:15.894Z","915953b4-f9e1-41ca-acc4-4e4e90667102","487c3935-7ffe-4322-b418-f8a7ddd7e846",,,,,,,"craft","[-517, -1003]","tutorial1.Checkpoint12",,,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRBAD3:RBS2:FLUO1:DTER]""",,"""PRBAD3:RBS2:FLUO1:DTER""",,"""100""",,,,,,,,,,,,,"""100""",
"4fe2ccf9-41d0-47c3-be80-963bca68f766","2017-05-13T13:40:25.314Z","2017-05-13T13:40:23.668Z","915953b4-f9e1-41ca-acc4-4e4e90667102","7ef560b8-d2c9-43a6-8d12-3abd0ed39998",,,,,,,"remove","[-395, -1123]","tutorial1.Checkpoint12","""PRBAD3""",,,"""slot0[PRCONS:RBS3:MOV:DTER], slot1[PRCONS:RBS2:MOV:DTER], slot2[null:RBS1:AMPR:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"87133851-fef6-40f8-bd64-c8de00244788","2017-05-13T13:40:25.834Z","2017-05-13T13:40:24.678Z","915953b4-f9e1-41ca-acc4-4e4e90667102","487c3935-7ffe-4322-b418-f8a7ddd7e846",,,,,,,"add","[-522, -1002]","tutorial1.Checkpoint12","""RBS3""",,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRBAD3:RBS3:FLUO1:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"419b3f22-1411-4fd2-81c8-650646230c8e","2017-05-13T13:40:25.835Z","2017-05-13T13:40:24.675Z","915953b4-f9e1-41ca-acc4-4e4e90667102","487c3935-7ffe-4322-b418-f8a7ddd7e846",,,,,,,"craft","[-522, -1002]","tutorial1.Checkpoint12",,,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRBAD3:RBS3:FLUO1:DTER]""",,"""PRBAD3:RBS3:FLUO1:DTER""",,"""100""",,,,,,,,,,,,,"""100""",
"099036f4-aac1-4dd8-9ba5-a59a567139b3","2017-05-13T13:40:26.267Z","2017-05-13T13:40:24.617Z","915953b4-f9e1-41ca-acc4-4e4e90667102","7ef560b8-d2c9-43a6-8d12-3abd0ed39998",,,,,,,"add","[-395, -1123]","tutorial1.Checkpoint12","""PRCONS""",,,"""slot0[PRCONS:RBS3:MOV:DTER], slot1[PRCONS:RBS2:MOV:DTER], slot2[PRCONS:RBS1:AMPR:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"582f855e-8ccd-4f7d-a1a7-6be0f86e323a","2017-05-13T13:40:26.296Z","2017-05-13T13:40:25.136Z","915953b4-f9e1-41ca-acc4-4e4e90667102","487c3935-7ffe-4322-b418-f8a7ddd7e846",,,,,,,"craft","[-522, -1002]","tutorial1.Checkpoint12",,,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRBAD3:RBS3:MOV:DTER]""",,"""PRBAD3:RBS3:MOV:DTER""",,"""100""",,,,,,,,,,,,,"""100""",
"df5a5c02-849c-4cba-9192-c85bff5eccbf","2017-05-13T13:40:26.296Z","2017-05-13T13:40:25.140Z","915953b4-f9e1-41ca-acc4-4e4e90667102","487c3935-7ffe-4322-b418-f8a7ddd7e846",,,,,,,"add","[-522, -1002]","tutorial1.Checkpoint12","""MOV""",,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRBAD3:RBS3:MOV:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"865b3286-0491-4fca-96e7-42ec03310c59","2017-05-13T13:40:27.014Z","2017-05-13T13:40:25.856Z","915953b4-f9e1-41ca-acc4-4e4e90667102","487c3935-7ffe-4322-b418-f8a7ddd7e846",,,,,,,"add","[-522, -1002]","tutorial1.Checkpoint12","""RBS2""",,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRBAD3:RBS2:MOV:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"1f8940bd-515d-4d52-9a42-e5c8f22b9def","2017-05-13T13:40:27.015Z","2017-05-13T13:40:25.852Z","915953b4-f9e1-41ca-acc4-4e4e90667102","487c3935-7ffe-4322-b418-f8a7ddd7e846",,,,,,,"craft","[-522, -1002]","tutorial1.Checkpoint12",,,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRBAD3:RBS2:MOV:DTER]""",,"""PRBAD3:RBS2:MOV:DTER""",,"""100""",,,,,,,,,,,,,"""100""",
"78e3a2d1-cecb-4edd-bbeb-11bb9af16ec3","2017-05-13T13:40:28.996Z","2017-05-13T13:40:27.836Z","915953b4-f9e1-41ca-acc4-4e4e90667102","487c3935-7ffe-4322-b418-f8a7ddd7e846",,,,,,,"add","[-522, -1002]","tutorial1.Checkpoint12",,,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRBAD3:RBS2:FLUO1:DTER]""",,"""PRBAD3:RBS2:FLUO1:DTER""",,"""100""",,,,,,,,,,,,,"""100""",
"864777b9-67f5-4dc6-a64c-77f53882eea4","2017-05-13T13:40:30.290Z","2017-05-13T13:40:29.129Z","915953b4-f9e1-41ca-acc4-4e4e90667102","487c3935-7ffe-4322-b418-f8a7ddd7e846",,,,,,,"select","[-522, -1002]","tutorial1.Checkpoint12",,,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRBAD3:RBS2:FLUO1:DTER]""",,,"""slot2""","""100""",,,,,,,,,,,,,"""100""",
"22f3b432-c324-4c80-826a-8078fd57bca9","2017-05-13T13:40:30.796Z","2017-05-13T13:40:29.636Z","915953b4-f9e1-41ca-acc4-4e4e90667102","487c3935-7ffe-4322-b418-f8a7ddd7e846",,,,,,,"add","[-522, -1002]","tutorial1.Checkpoint12","""MOV""",,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRBAD3:RBS2:FLUO1:DTER], slot2[null:null:MOV:null]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"ccdbc55b-9a41-4608-a0de-930a54765220","2017-05-13T13:40:31.495Z","2017-05-13T13:40:30.335Z","915953b4-f9e1-41ca-acc4-4e4e90667102","487c3935-7ffe-4322-b418-f8a7ddd7e846",,,,,,,"add","[-522, -1002]","tutorial1.Checkpoint12","""RBS3""",,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRBAD3:RBS2:FLUO1:DTER], slot2[null:RBS3:MOV:null]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"ba574020-294b-4259-a224-ae27431bd0f5","2017-05-13T13:40:32.194Z","2017-05-13T13:40:31.035Z","915953b4-f9e1-41ca-acc4-4e4e90667102","487c3935-7ffe-4322-b418-f8a7ddd7e846",,,,,,,"add","[-522, -1002]","tutorial1.Checkpoint12","""FLUO2""",,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRBAD3:RBS2:FLUO1:DTER], slot2[null:RBS3:FLUO2:null]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"13441abc-3bd3-4219-b6a8-6a9283263d86","2017-05-13T13:40:33.890Z","2017-05-13T13:40:32.729Z","915953b4-f9e1-41ca-acc4-4e4e90667102","487c3935-7ffe-4322-b418-f8a7ddd7e846",,,,,,,"add","[-522, -1002]","tutorial1.Checkpoint12","""MOV""",,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRBAD3:RBS2:FLUO1:DTER], slot2[null:RBS3:MOV:null]""",,,,"""100""",,,,,,,,,,,,,"""100""",
