,coordinates,customData,customData.biobrick,customData.chapter,customData.controls,customData.count,customData.device,customData.devices,customData.dnabit,customData.duration,customData.energy,customData.graphics,customData.language,customData.life,userId,customData.message,customData.nanobot,customData.newtab,customData.option,customData.plasmid,customData.platform,customData.sametab,customData.slot,customData.sound,customData.source,customData.total,id,playerCustomData,sessionId,section,serverTime,type,userTime
61987,"[-141, -529]",,,,,,,,,,,,,,7f4a6b0a-dcc5-4d0c-ad54-6da0294d28ff,"""T1_FLUO1""",,,,,,,,,,,e538ef16-06f3-4d51-a4a7-0725ba5715b7,,7ff4931d-e166-4df0-ae1f-c1c81575a4cb,tutorial.Checkpoint01,2018-04-27 09:14:43.211000+00:00,hint,2018-04-27 09:14:13.654000+00:00
61988,"[-141, -529]",,,,,,,"""slot0[PRCONS:RBS2:MOV:DTER]""","""FLUO1""",,"""100""",,,"""100""",7f4a6b0a-dcc5-4d0c-ad54-6da0294d28ff,,,,,,,,,,,,053a194e-edc5-47db-85bb-6a369403ebf8,,7ff4931d-e166-4df0-ae1f-c1c81575a4cb,tutorial.Checkpoint01,2018-04-27 09:14:43.215000+00:00,pickup,2018-04-27 09:14:13.654000+00:00
61989,"[-143, -526]",,"""FLUO1""",,,,,"""slot0[PRCONS:RBS2:FLUO1:DTER]""",,,"""100""",,,"""100""",7f4a6b0a-dcc5-4d0c-ad54-6da0294d28ff,,,,,,,,,,,,7605a3b0-17d9-4609-bd5b-007d0ac682b4,,7ff4931d-e166-4df0-ae1f-c1c81575a4cb,tutorial.Checkpoint01,2018-04-27 09:14:46.023000+00:00,add,2018-04-27 09:14:16.489000+00:00
61990,"[-143, -526]",,,,,,"""PRCONS:RBS2:FLUO1:DTER""","""slot0[PRCONS:RBS2:FLUO1:DTER]""",,,"""100""",,,"""100""",7f4a6b0a-dcc5-4d0c-ad54-6da0294d28ff,,,,,,,,,,,,7a2dde78-6865-443f-bf1a-1db0cd370b62,,7ff4931d-e166-4df0-ae1f-c1c81575a4cb,tutorial.Checkpoint01,2018-04-27 09:14:46.039000+00:00,craft,2018-04-27 09:14:16.489000+00:00
61991,"[-144, -525]",,"""MOV""",,,,,"""slot0[PRCONS:RBS2:MOV:DTER]""",,,"""100""",,,"""100""",7f4a6b0a-dcc5-4d0c-ad54-6da0294d28ff,,,,,,,,,,,,5d2f9a7a-6d1c-4cdf-bc42-d5a084983789,,7ff4931d-e166-4df0-ae1f-c1c81575a4cb,tutorial.Checkpoint01,2018-04-27 09:14:52.563000+00:00,add,2018-04-27 09:14:23.042000+00:00
61992,"[-177, -489]",,,,,,"""PRCONS:RBS2:FLUO1:DTER""","""slot0[PRCONS:RBS2:FLUO1:DTER]""",,,"""100""",,,"""100""",7f4a6b0a-dcc5-4d0c-ad54-6da0294d28ff,,,,,,,,,,,,74bc5cf2-1505-4361-b6ef-84511ed7a4d4,,7ff4931d-e166-4df0-ae1f-c1c81575a4cb,tutorial.Checkpoint01,2018-04-27 09:25:08.651000+00:00,add,2018-04-27 09:24:39.151000+00:00
61993,"[-177, -489]",,,,,,"""PRCONS:RBS2:MOV:DTER""","""slot0[PRCONS:RBS2:MOV:DTER]""",,,"""100""",,,"""100""",7f4a6b0a-dcc5-4d0c-ad54-6da0294d28ff,,,,,,,,,,,,36782c0c-1ab3-4a63-b818-b59acc6c0edb,,7ff4931d-e166-4df0-ae1f-c1c81575a4cb,tutorial.Checkpoint01,2018-04-27 09:25:26.640000+00:00,add,2018-04-27 09:24:57.148000+00:00
61994,"[-61, -527]",,,,,,,,,,,,,,7f4a6b0a-dcc5-4d0c-ad54-6da0294d28ff,"""T1_RBS1""",,,,,,,,,,,b78209b0-96be-4eb5-bb29-227b0ad3d195,,7ff4931d-e166-4df0-ae1f-c1c81575a4cb,tutorial.Checkpoint01,2018-04-27 09:25:36.691000+00:00,hint,2018-04-27 09:25:07.170000+00:00
61995,"[-61, -527]",,,,,,,"""slot0[PRCONS:RBS2:MOV:DTER]""","""RBS1""",,"""100""",,,"""100""",7f4a6b0a-dcc5-4d0c-ad54-6da0294d28ff,,,,,,,,,,,,72554a95-094d-46c4-a3a7-9b42e6c9f42b,,7ff4931d-e166-4df0-ae1f-c1c81575a4cb,tutorial.Checkpoint01,2018-04-27 09:25:36.691000+00:00,pickup,2018-04-27 09:25:07.170000+00:00
61996,"[-60, -532]",,,,,,"""PRCONS:RBS1:MOV:DTER""","""slot0[PRCONS:RBS1:MOV:DTER]""",,,"""100""",,,"""100""",7f4a6b0a-dcc5-4d0c-ad54-6da0294d28ff,,,,,,,,,,,,22d896bd-736a-4286-93b1-b2238cebf12c,,7ff4931d-e166-4df0-ae1f-c1c81575a4cb,tutorial.Checkpoint01,2018-04-27 09:25:42.830000+00:00,craft,2018-04-27 09:25:13.309000+00:00
