,Timestamp,Want to learn more about Biology,Want to learn more about Synthetic biology,Want to learn more about Video games,Want to learn more about Engineering,Played Hero.Coli,Age,Gender,Interested in video games,Interested in biology,Studied biology,Play video games,Heard about Synthetic biology or BioBricks,Volunteered to answer more questions,Enjoyed playing,Genotype and phenotype,BioBricks and devices composition,Ampicillin antibiotic,Name: Plasmid,Function: TER,Name: PR,Function - game: CDS,Name: TER,Function - biology: CDS,Name: RBS,Example: CDS,Name: CDS,Function: PR,Function: RBS,Function: Plasmid,Name: Operator XXX,Device: RBS:PCONS:FLHDC:TER XXX,Device: PCONS:RBS:FLHDC:TER,Device: PBAD:RBS:GFP:TER,Device: PBAD:GFP:RBS:TER XXX,Device: GFP:RBS:PCONS:TER XXX,Device: PCONS:GFP:RBS:TER XXX,Device: AMPR:RBS:PCONS:TER XXX,Device: RBS:PCONS:AMPR:TER XXX,Green fluorescence,Unequip the movement device: effect,Device: PBAD:RBS:ARA:TER,Remarks,userId,Language,Temporality
646,2018-04-14 13:22:11+00:00,Moderately,A lot,Moderately,Extremely,No / not yet,30,Female,Not at all,Slightly,Until the end of middle school,Not at all,No,Yes,Not applicable: not played yet,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,,7467fcab-0da1-496a-b193-be6b7c6c5d44,fr,pretest
647,2018-04-14 13:25:30+00:00,A lot,A lot,A lot,Moderately,I just played for the first time,26,Male,Moderately,Moderately,Until the end of high school,Rarely,"Yes, but I don't exactly know what it means",Yes,Moderately,Edit the DNA of the bacterium,DNA sequences,Arabinose,I don't know,I don't know,RBS,I don't know,None of these,I don't know,I don't know,I don't know,I don't know,Plasmid,CDS,I don't know,TER,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,"Under blue light, when the GFP device is equipped",Flagella quickly disappear one by one,It is active only in arabinose clouds,,d88ae8de-86fd-4dc6-b59d-d3e32f6b3908,fr,posttest
648,2018-04-14 13:26:29+00:00,Moderately,A lot,Not at all,Moderately,No / not yet,29,Male,Not at all,A lot,At least until master's degree,Not at all,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4201a55f-5ec6-4a9d-adbe-c4930c6ca360,fr,pretest
649,2018-04-14 13:26:32+00:00,A lot,Extremely,Moderately,Moderately,No / not yet,27,Male,A lot,Moderately,Until the end of high school,Moderately,No,Yes,Not applicable: not played yet,I don't know,I don't know,I don't know,I don't know,I don't know,PR,Plasmid,None of these,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,,0dcda023-62b3-4872-966f-eb471f071d07,fr,pretest
650,2018-04-14 13:40:49+00:00,A lot,A lot,Moderately,Moderately,No / not yet,24,Female,Not at all,Extremely,At least until master's degree,Not at all,"Yes, but I don't exactly know what it means",Yes,Not applicable: not played yet,I don't know,I don't know,Ampicillin,I don't know,I don't know,CDS,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,,3ee26d15-dd49-4c71-9234-2ef50ef5bdee,fr,pretest
651,2018-04-14 13:40:57+00:00,A lot,Moderately,Slightly,Slightly,I just played for the first time,,,,,,,,,A bit,Move the bacterium,Amino-acids,Ampicillin,CDS,CDS,RBS,PR,CDS,PR,I don't know,PR,PR,RBS,RBS,TER,TER,It generates green fluorescence in presence of arabinose inducer,It generates green fluorescence,It makes it possible to move faster,It generates antibiotic resistance,It generates green fluorescence in presence of arabinose inducer,It generates antibiotic resistance,It generates green fluorescence,It generates green fluorescence in presence of arabinose inducer,"Under blue light, when the GFP device is equipped",The bacterium dies,"It produces more and more arabinose after being induced, because it induces itself",,6ea1b4d5-31a5-464c-902b-080031d48862,fr,posttest
652,2018-04-14 14:03:46+00:00,A lot,Extremely,Moderately,Moderately,I just played for the first time,27,Male,A lot,Moderately,Until the end of high school,Moderately,No,Yes,A lot,Edit the DNA of the bacterium,DNA sequences,Ampicillin,Plasmid,TER,RBS,CDS,TER,CDS,CDS,CDS,CDS,PR,RBS,Plasmid,PR,The bricks are not well-ordered,It makes it possible to move faster,It generates green fluorescence in presence of arabinose inducer,The bricks are not well-ordered,The bricks are not well-ordered,The bricks are not well-ordered,The bricks are not well-ordered,The bricks are not well-ordered,"Under blue light, all the time",Flagella quickly disappear one by one,"It produces more and more arabinose after being induced, because it induces itself",,0dcda023-62b3-4872-966f-eb471f071d07,fr,posttest
653,2018-04-14 14:06:00+00:00,Slightly,Slightly,Moderately,Extremely,I just played for the first time,30,Female,Not at all,Slightly,Until the end of middle school,Not at all,No,Yes,A lot,Edit the DNA of the bacterium,DNA sequences,Ampicillin,I don't know,TER,PR,None of these,TER,CDS,I don't know,I don't know,I don't know,None of these,RBS,None of these,I don't know,The bricks are not well-ordered,It makes it possible to move faster,I don't know,It generates green fluorescence in presence of arabinose inducer,The bricks are not well-ordered,The bricks are not well-ordered,The bricks are not well-ordered,The bricks are not well-ordered,"Under blue light, when the GFP device is equipped",Flagella quickly disappear one by one,It is active only in arabinose clouds,,7467fcab-0da1-496a-b193-be6b7c6c5d44,fr,posttest
654,2018-04-14 14:09:14+00:00,Moderately,A lot,Not at all,Moderately,I just played for the first time,29,Male,Not at all,A lot,At least until master's degree,Not at all,No,No,A bit,Edit the DNA of the bacterium,DNA sequences,Ampicillin,Plasmid,None of these,PR,CDS,None of these,None of these,I don't know,I don't know,CDS,I don't know,RBS,Plasmid,RBS,The bricks are not well-ordered,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,"Under blue light, when the GFP device is equipped",Flagella quickly disappear one by one,I don't know,,4201a55f-5ec6-4a9d-adbe-c4930c6ca360,fr,posttest
655,2018-04-14 14:10:01+00:00,A lot,A lot,Moderately,Moderately,I just played for the first time,,,,,,,,,Not at all,Move the bacterium,RNA sequences,Ampicillin,RBS,CDS,PR,None of these,PR,RBS,PR,RBS,TER,Plasmid,PR,RBS,PR,It generates green fluorescence,It generates green fluorescence in presence of arabinose inducer,It makes it possible to move faster,It generates antibiotic resistance,It generates green fluorescence,It makes it possible to move faster,It generates green fluorescence,It generates antibiotic resistance,"In front of the doors, when the GFP device is equipped",Nothing,It is active only in arabinose clouds,,6ea1b4d5-31a5-464c-902b-080031d48862,fr,posttest
656,2018-04-14 14:13:56+00:00,A lot,A lot,Not at all,Slightly,I just played for the first time,24,Female,Not at all,Extremely,At least until master's degree,Not at all,"Yes, but I don't exactly know what it means",Yes,Moderately,Edit the DNA of the bacterium,DNA sequences,Ampicillin,Plasmid,TER,PR,CDS,None of these,CDS,RBS,CDS,I don't know,I don't know,I don't know,Plasmid,CDS,The bricks are not well-ordered,The bricks are not well-ordered,The bricks are not well-ordered,It makes it possible to move faster,The bricks are not well-ordered,It generates green fluorescence,The bricks are not well-ordered,The bricks are not well-ordered,"Under blue light, when the GFP device is equipped",Flagella quickly disappear one by one,It produces arabinose all the time,,3ee26d15-dd49-4c71-9234-2ef50ef5bdee,fr,posttest
657,2018-04-14 14:55:42+00:00,A lot,Slightly,Moderately,Moderately,I just played for the first time,,,,,,,,,Not applicable: not played yet,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,attendons de commencer le jeu pour voir,c49d2ada-7e43-43e4-8764-3d7983d6089f,fr,posttest
658,2018-04-14 15:34:59+00:00,A lot,Extremely,Slightly,Extremely,No / not yet,25,Male,Slightly,Moderately,Until the end of high school,Rarely,"Yes, but I don't exactly know what it means",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34b30060-14af-4b99-9a04-b12337c51404,fr,pretest
659,2018-04-14 15:35:34+00:00,Moderately,A lot,Moderately,Moderately,No / not yet,25,Female,Not at all,Moderately,Until the end of high school,Rarely,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45f498f9-5c24-4cc0-b90a-60320417a9bd,fr,pretest
660,2018-04-14 15:53:06+00:00,Slightly,Slightly,A lot,A lot,I just played for the first time,,,,,,,,,Not applicable: not played yet,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,,8ee19589-42ac-40ff-afa4-033ef1c9e6b2,fr,posttest
661,2018-04-14 15:54:10+00:00,Moderately,Moderately,A lot,Moderately,No / not yet,21,Female,A lot,Moderately,Until the end of high school,A lot,"Yes, but I don't exactly know what it means",Yes,Not applicable: not played yet,Edit the DNA of the bacterium,DNA sequences,Ampicillin,I don't know,None of these,CDS,RBS,None of these,None of these,Plasmid,I don't know,I don't know,RBS,I don't know,PR,TER,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,Flagella quickly disappear one by one,"It produces more and more arabinose after being induced, because it induces itself",,8829514a-cb9f-47fb-aaeb-3167776f1062,fr,pretest
662,2018-04-14 16:02:49+00:00,A lot,A lot,Slightly,Slightly,I just played for the first time,,,,,,,,,Moderately,Edit the DNA of the bacterium,DNA sequences,I don't know,Plasmid,I don't know,TER,I don't know,TER,I don't know,I don't know,I don't know,CDS,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,,8ee19589-42ac-40ff-afa4-033ef1c9e6b2,fr,posttest
663,2018-04-14 16:17:39+00:00,Moderately,Moderately,Slightly,Slightly,I just played for the first time,,,,,,,,,Not applicable: not played yet,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,,8aac4d39-50bc-41b6-9715-79c2b0dd918c,fr,posttest
664,2018-04-14 16:17:47+00:00,Moderately,A lot,Slightly,Slightly,I just played for the first time,,,,,,,,,A lot,Edit the DNA of the bacterium,I don't know,Ampicillin,I don't know,None of these,I don't know,CDS,None of these,I don't know,I don't know,CDS,I don't know,I don't know,RBS,I don't know,I don't know,The bricks are not well-ordered,It makes it possible to move faster,It generates green fluorescence in presence of arabinose inducer,The bricks are not well-ordered,The bricks are not well-ordered,It generates green fluorescence,The bricks are not well-ordered,The bricks are not well-ordered,"Under blue light, when the GFP device is equipped",Flagella quickly disappear one by one,It is active only in arabinose clouds,,8aac4d39-50bc-41b6-9715-79c2b0dd918c,fr,posttest
665,2018-04-14 16:18:11+00:00,Moderately,A lot,Slightly,Moderately,I just played for the first time,25,Female,Not at all,Moderately,Until the end of high school,Rarely,No,No,Moderately,Edit the DNA of the bacterium,I don't know,Arabinose,I don't know,TER,I don't know,CDS,TER,I don't know,RBS,CDS,Plasmid,Plasmid,I don't know,PR,PR,The bricks are not well-ordered,It generates green fluorescence in presence of arabinose inducer,I don't know,I don't know,I don't know,It makes it possible to move faster,I don't know,I don't know,"In front of the doors, when the GFP device is equipped",Flagella quickly disappear one by one,I don't know,,45f498f9-5c24-4cc0-b90a-60320417a9bd,fr,posttest
666,2018-04-14 16:18:37+00:00,A lot,Extremely,Slightly,Extremely,I just played for the first time,25,Male,Slightly,Moderately,Until the end of high school,Rarely,"Yes, but I don't exactly know what it means",No,Moderately,Edit the DNA of the bacterium,DNA sequences,Ampicillin,None of these,TER,I don't know,RBS,TER,Plasmid,PR,CDS,None of these,PR,RBS,PR,None of these,The bricks are not well-ordered,It makes it possible to move faster,It generates green fluorescence in presence of arabinose inducer,The bricks are not well-ordered,The bricks are not well-ordered,The bricks are not well-ordered,The bricks are not well-ordered,The bricks are not well-ordered,"Under blue light, when the GFP device is equipped",Flagella quickly disappear one by one,I don't know,,34b30060-14af-4b99-9a04-b12337c51404,fr,posttest
667,2018-04-14 16:25:51+00:00,Moderately,Moderately,A lot,Moderately,I just played for the first time,21,Female,A lot,Moderately,Until the end of high school,A lot,"Yes, but I don't exactly know what it means",Yes,A lot,Edit the DNA of the bacterium,RNA sequences,Ampicillin,I don't know,TER,PR,Plasmid,TER,I don't know,I don't know,PR,I don't know,RBS,RBS,CDS,PR,The bricks are not well-ordered,It makes it possible to move faster,It generates green fluorescence,It generates green fluorescence in presence of arabinose inducer,The bricks are not well-ordered,It makes it possible to move faster,The bricks are not well-ordered,The bricks are not well-ordered,"Under blue light, when the GFP device is equipped",Flagella quickly disappear one by one,"It produces more and more arabinose after being induced, because it induces itself",,8829514a-cb9f-47fb-aaeb-3167776f1062,fr,posttest
675,2018-04-17 11:14:40+00:00,A lot,A lot,A lot,A lot,No / not yet,19,Male,Extremely,A lot,Until the end of high school,Extremely,"Yes, but I don't exactly know what it means",Yes,Not applicable: not played yet,Edit the DNA of the bacterium,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,,b53660ec-ab0d-407f-be6f-684e58b28860,fr,pretest
676,2018-04-17 11:20:14+00:00,Moderately,Moderately,Extremely,Extremely,No / not yet,17,Male,Extremely,Moderately,Until the end of middle school,A lot,"Yes, but I don't exactly know what it means",Yes,Not applicable: not played yet,Edit the DNA of the bacterium,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,difficile de répondre à l'intégralité des questions posées sans avoir joué a Hero.Coli,748f86ca-3b50-4ffa-b906-2232092c9a44,fr,pretest
677,2018-04-17 11:21:00+00:00,Extremely,A lot,Slightly,Extremely,No / not yet,40,Female,Not at all,Extremely,Until bachelor's degree,Not at all,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b1701cf-bd5d-46c0-861e-636be2c0e383,fr,pretest
678,2018-04-17 11:22:49+00:00,Slightly,Moderately,Not at all,A lot,No / not yet,31,Male,A lot,Slightly,Until the end of middle school,A lot,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1b552dbc-6c3a-41ff-9590-43e5ca61b927,fr,pretest
679,2018-04-17 11:49:49+00:00,Slightly,Moderately,A lot,A lot,I just played for the first time,31,Male,A lot,Slightly,Until the end of middle school,A lot,No,No,A lot,Edit the DNA of the bacterium,Proteins,Ampicillin,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,Plasmid,I don't know,I don't know,I don't know,It makes it possible to move faster,It makes it possible to move faster,I don't know,I don't know,I don't know,I don't know,It makes it possible to move faster,It makes it possible to move faster,"In front of the doors, when the GFP device is equipped",Flagella quickly disappear one by one,I don't know,[pressé par le temps],1b552dbc-6c3a-41ff-9590-43e5ca61b927,fr,posttest
680,2018-04-17 11:55:59+00:00,Moderately,Slightly,A lot,A lot,No / not yet,13,Male,Extremely,Slightly,Until the end of middle school,Extremely,"Yes, but I don't exactly know what it means",Yes,Not applicable: not played yet,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,,0f262205-a4a1-43cb-8b40-03e0811d3cc9,fr,pretest
