,antecedants,consequents,support,confidence
777,"frozenset({'Q15', 'Q26', 'Q27'})",frozenset({'Q17'}),123,0.8723404255319149
778,"frozenset({'Q15', 'Q17', 'Q26'})",frozenset({'Q27'}),123,0.968503937007874
779,"frozenset({'Q26', 'Q17'})","frozenset({'Q15', 'Q27'})",123,0.9389312977099237
780,"frozenset({'Q15', 'Q17'})","frozenset({'Q26', 'Q27'})",123,0.924812030075188
781,frozenset({'Q17'}),"frozenset({'Q15', 'Q26', 'Q27'})",123,0.8978102189781022
782,"frozenset({'Q15', 'Q17', 'Q27'})",frozenset({'Q26'}),123,0.968503937007874
783,"frozenset({'Q17', 'Q27'})","frozenset({'Q15', 'Q26'})",123,0.9389312977099237
784,"frozenset({'Q15', 'Q1', 'Q19'})",frozenset({'Q21'}),119,0.967479674796748
785,"frozenset({'Q15', 'Q1'})","frozenset({'Q21', 'Q19'})",119,0.9015151515151515
786,"frozenset({'Q15', 'Q21', 'Q19'})",frozenset({'Q1'}),119,0.9015151515151515
787,"frozenset({'Q15', 'Q21', 'Q1'})",frozenset({'Q19'}),119,0.9916666666666667
788,"frozenset({'Q15', 'Q21'})","frozenset({'Q1', 'Q19'})",119,0.8880597014925373
789,"frozenset({'Q2', 'Q1', 'Q27'})",frozenset({'Q26'}),134,0.9925925925925926
790,"frozenset({'Q2', 'Q27'})","frozenset({'Q26', 'Q1'})",134,0.8993288590604027
791,"frozenset({'Q26', 'Q2', 'Q27'})",frozenset({'Q1'}),134,0.9241379310344827
792,"frozenset({'Q26', 'Q2', 'Q1'})",frozenset({'Q27'}),134,0.9436619718309859
793,"frozenset({'Q2', 'Q1'})","frozenset({'Q26', 'Q27'})",134,0.8933333333333333
794,"frozenset({'Q26', 'Q2'})","frozenset({'Q1', 'Q27'})",134,0.8589743589743589
795,"frozenset({'Q2', 'Q25', 'Q27'})",frozenset({'Q26'}),118,0.9915966386554622
796,"frozenset({'Q26', 'Q2', 'Q25'})",frozenset({'Q27'}),118,0.959349593495935
797,"frozenset({'Q2', 'Q25'})","frozenset({'Q26', 'Q27'})",118,0.921875
798,"frozenset({'Q21', 'Q1', 'Q19'})",frozenset({'Q26'}),144,0.9795918367346939
799,"frozenset({'Q1', 'Q19'})","frozenset({'Q26', 'Q21'})",144,0.9056603773584906
800,"frozenset({'Q21', 'Q19'})","frozenset({'Q26', 'Q1'})",144,0.8780487804878049
801,"frozenset({'Q21', 'Q1'})","frozenset({'Q26', 'Q19'})",144,0.96
802,frozenset({'Q21'}),"frozenset({'Q26', 'Q1', 'Q19'})",144,0.8520710059171598
803,"frozenset({'Q26', 'Q1', 'Q19'})",frozenset({'Q21'}),144,0.9473684210526315
804,"frozenset({'Q26', 'Q19'})","frozenset({'Q21', 'Q1'})",144,0.8622754491017964
805,"frozenset({'Q26', 'Q21', 'Q19'})",frozenset({'Q1'}),144,0.9113924050632911
806,"frozenset({'Q26', 'Q21', 'Q1'})",frozenset({'Q19'}),144,0.9863013698630136
807,"frozenset({'Q26', 'Q21'})","frozenset({'Q1', 'Q19'})",144,0.8944099378881988
808,"frozenset({'Q15', 'Q1', 'Q19'})",frozenset({'Q26'}),123,1.0
809,"frozenset({'Q15', 'Q19'})","frozenset({'Q26', 'Q1'})",123,0.8661971830985915
810,"frozenset({'Q15', 'Q1'})","frozenset({'Q26', 'Q19'})",123,0.9318181818181818
811,"frozenset({'Q15', 'Q26', 'Q19'})",frozenset({'Q1'}),123,0.8978102189781022
812,"frozenset({'Q15', 'Q26', 'Q1'})",frozenset({'Q19'}),123,0.9461538461538461
813,"frozenset({'Q17', 'Q21', 'Q27'})",frozenset({'Q15'}),117,0.9669421487603306
814,"frozenset({'Q15', 'Q21', 'Q27'})",frozenset({'Q17'}),117,0.8931297709923665
815,"frozenset({'Q15', 'Q17', 'Q27'})",frozenset({'Q21'}),117,0.9212598425196851
816,"frozenset({'Q17', 'Q27'})","frozenset({'Q15', 'Q21'})",117,0.8931297709923665
817,"frozenset({'Q15', 'Q17', 'Q21'})",frozenset({'Q27'}),117,0.975
818,"frozenset({'Q17', 'Q21'})","frozenset({'Q15', 'Q27'})",117,0.9435483870967742
819,"frozenset({'Q15', 'Q21'})","frozenset({'Q17', 'Q27'})",117,0.8731343283582089
820,"frozenset({'Q15', 'Q17'})","frozenset({'Q21', 'Q27'})",117,0.8796992481203008
821,frozenset({'Q17'}),"frozenset({'Q15', 'Q21', 'Q27'})",117,0.8540145985401459
822,"frozenset({'Q17', 'Q21', 'Q20'})",frozenset({'Q26'}),117,1.0
823,"frozenset({'Q17', 'Q20'})","frozenset({'Q26', 'Q21'})",117,0.975
824,frozenset({'Q17'}),"frozenset({'Q26', 'Q21', 'Q20'})",117,0.8540145985401459
825,"frozenset({'Q17', 'Q21'})","frozenset({'Q26', 'Q20'})",117,0.9435483870967742
826,"frozenset({'Q26', 'Q17', 'Q20'})",frozenset({'Q21'}),117,0.9915254237288136
827,"frozenset({'Q26', 'Q17'})","frozenset({'Q20', 'Q21'})",117,0.8931297709923665
828,"frozenset({'Q21', 'Q26', 'Q17'})",frozenset({'Q20'}),117,0.9512195121951219
829,"frozenset({'Q20', 'Q25', 'Q19'})",frozenset({'Q21'}),119,0.9754098360655737
830,"frozenset({'Q25', 'Q19'})","frozenset({'Q20', 'Q21'})",119,0.8947368421052632
831,"frozenset({'Q20', 'Q25'})","frozenset({'Q21', 'Q19'})",119,0.9596774193548387
832,"frozenset({'Q21', 'Q25', 'Q19'})",frozenset({'Q20'}),119,0.937007874015748
833,"frozenset({'Q21', 'Q25'})","frozenset({'Q20', 'Q19'})",119,0.9224806201550387
834,"frozenset({'Q20', 'Q21', 'Q25'})",frozenset({'Q19'}),119,1.0
835,"frozenset({'Q20', 'Q1', 'Q19'})",frozenset({'Q21'}),140,0.9655172413793104
836,"frozenset({'Q1', 'Q19'})","frozenset({'Q20', 'Q21'})",140,0.8805031446540881
837,"frozenset({'Q20', 'Q19'})","frozenset({'Q21', 'Q1'})",140,0.8641975308641975
838,"frozenset({'Q20', 'Q1'})","frozenset({'Q21', 'Q19'})",140,0.958904109589041
839,"frozenset({'Q21', 'Q1', 'Q19'})",frozenset({'Q20'}),140,0.9523809523809523
840,"frozenset({'Q21', 'Q19'})","frozenset({'Q20', 'Q1'})",140,0.8536585365853658
841,"frozenset({'Q21', 'Q1'})","frozenset({'Q20', 'Q19'})",140,0.9333333333333333
842,"frozenset({'Q20', 'Q21', 'Q19'})",frozenset({'Q1'}),140,0.9090909090909091
843,"frozenset({'Q20', 'Q21', 'Q1'})",frozenset({'Q19'}),140,1.0
844,"frozenset({'Q21', 'Q20'})","frozenset({'Q1', 'Q19'})",140,0.9032258064516129
845,"frozenset({'Q1', 'Q25', 'Q27'})",frozenset({'Q26'}),157,0.9631901840490797
846,"frozenset({'Q26', 'Q25', 'Q27'})",frozenset({'Q1'}),157,0.8626373626373627
847,"frozenset({'Q26', 'Q1', 'Q25'})",frozenset({'Q27'}),157,0.9235294117647059
848,"frozenset({'Q1', 'Q25'})","frozenset({'Q26', 'Q27'})",157,0.8674033149171271
849,"frozenset({'Q15', 'Q20', 'Q21'})",frozenset({'Q26'}),126,1.0
850,"frozenset({'Q15', 'Q21'})","frozenset({'Q26', 'Q20'})",126,0.9402985074626866
851,"frozenset({'Q15', 'Q20'})","frozenset({'Q26', 'Q21'})",126,0.9767441860465116
852,"frozenset({'Q15', 'Q26', 'Q20'})",frozenset({'Q21'}),126,0.9921259842519685
853,"frozenset({'Q15', 'Q26'})","frozenset({'Q20', 'Q21'})",126,0.8571428571428571
854,"frozenset({'Q15', 'Q26', 'Q21'})",frozenset({'Q20'}),126,0.9473684210526315
855,"frozenset({'Q17', 'Q27', 'Q19'})",frozenset({'Q26'}),121,0.9918032786885246
856,"frozenset({'Q17', 'Q27'})","frozenset({'Q26', 'Q19'})",121,0.9236641221374046
857,"frozenset({'Q26', 'Q17', 'Q19'})",frozenset({'Q27'}),121,0.968
858,"frozenset({'Q17', 'Q19'})","frozenset({'Q26', 'Q27'})",121,0.9453125
859,frozenset({'Q17'}),"frozenset({'Q26', 'Q27', 'Q19'})",121,0.8832116788321168
860,"frozenset({'Q26', 'Q17'})","frozenset({'Q27', 'Q19'})",121,0.9236641221374046
861,"frozenset({'Q26', 'Q17', 'Q27'})",frozenset({'Q19'}),121,0.952755905511811
862,"frozenset({'Q21', 'Q1', 'Q27'})",frozenset({'Q15'}),117,0.8540145985401459
863,"frozenset({'Q15', 'Q1', 'Q27'})",frozenset({'Q21'}),117,0.936
864,"frozenset({'Q15', 'Q21', 'Q27'})",frozenset({'Q1'}),117,0.8931297709923665
865,"frozenset({'Q15', 'Q21', 'Q1'})",frozenset({'Q27'}),117,0.975
866,"frozenset({'Q15', 'Q1'})","frozenset({'Q21', 'Q27'})",117,0.8863636363636364
867,"frozenset({'Q15', 'Q21'})","frozenset({'Q1', 'Q27'})",117,0.8731343283582089
868,"frozenset({'Q17', 'Q21', 'Q19'})",frozenset({'Q26'}),121,1.0
869,"frozenset({'Q17', 'Q19'})","frozenset({'Q26', 'Q21'})",121,0.9453125
870,frozenset({'Q17'}),"frozenset({'Q26', 'Q21', 'Q19'})",121,0.8832116788321168
871,"frozenset({'Q17', 'Q21'})","frozenset({'Q26', 'Q19'})",121,0.9758064516129032
872,"frozenset({'Q26', 'Q17', 'Q19'})",frozenset({'Q21'}),121,0.968
873,"frozenset({'Q26', 'Q17'})","frozenset({'Q21', 'Q19'})",121,0.9236641221374046
874,"frozenset({'Q21', 'Q26', 'Q17'})",frozenset({'Q19'}),121,0.983739837398374
875,"frozenset({'Q22', 'Q21', 'Q27'})",frozenset({'Q26'}),124,1.0
876,"frozenset({'Q22', 'Q27'})","frozenset({'Q26', 'Q21'})",124,0.9763779527559056
877,"frozenset({'Q26', 'Q22', 'Q27'})",frozenset({'Q21'}),124,0.9763779527559056
878,"frozenset({'Q26', 'Q21', 'Q22'})",frozenset({'Q27'}),124,0.9465648854961832
879,"frozenset({'Q22', 'Q21'})","frozenset({'Q26', 'Q27'})",124,0.9185185185185185
880,frozenset({'Q22'}),"frozenset({'Q26', 'Q21', 'Q27'})",124,0.8611111111111112
881,"frozenset({'Q26', 'Q22'})","frozenset({'Q21', 'Q27'})",124,0.9117647058823529
882,"frozenset({'Q17', 'Q21', 'Q19'})",frozenset({'Q15'}),118,0.9752066115702479
883,"frozenset({'Q15', 'Q21', 'Q19'})",frozenset({'Q17'}),118,0.8939393939393939
884,"frozenset({'Q15', 'Q17', 'Q19'})",frozenset({'Q21'}),118,0.944
885,"frozenset({'Q17', 'Q19'})","frozenset({'Q15', 'Q21'})",118,0.921875
886,"frozenset({'Q15', 'Q17'})","frozenset({'Q21', 'Q19'})",118,0.8872180451127819
887,frozenset({'Q17'}),"frozenset({'Q15', 'Q21', 'Q19'})",118,0.8613138686131386
888,"frozenset({'Q15', 'Q17', 'Q21'})",frozenset({'Q19'}),118,0.9833333333333333
889,"frozenset({'Q17', 'Q21'})","frozenset({'Q15', 'Q19'})",118,0.9516129032258065
890,"frozenset({'Q15', 'Q21'})","frozenset({'Q17', 'Q19'})",118,0.8805970149253731
891,"frozenset({'Q20', 'Q1', 'Q27'})",frozenset({'Q21'}),130,0.9629629629629629
892,"frozenset({'Q20', 'Q27'})","frozenset({'Q21', 'Q1'})",130,0.87248322147651
893,"frozenset({'Q21', 'Q1', 'Q27'})",frozenset({'Q20'}),130,0.948905109489051
894,"frozenset({'Q20', 'Q21', 'Q27'})",frozenset({'Q1'}),130,0.9090909090909091
895,"frozenset({'Q20', 'Q21', 'Q1'})",frozenset({'Q27'}),130,0.9285714285714286
896,"frozenset({'Q21', 'Q1'})","frozenset({'Q20', 'Q27'})",130,0.8666666666666667
897,"frozenset({'Q20', 'Q1'})","frozenset({'Q21', 'Q27'})",130,0.8904109589041096
898,"frozenset({'Q20', 'Q27', 'Q19'})",frozenset({'Q21'}),142,0.9659863945578231
899,"frozenset({'Q27', 'Q19'})","frozenset({'Q20', 'Q21'})",142,0.8875
900,"frozenset({'Q20', 'Q27'})","frozenset({'Q21', 'Q19'})",142,0.9530201342281879
901,"frozenset({'Q21', 'Q27', 'Q19'})",frozenset({'Q20'}),142,0.9530201342281879
902,"frozenset({'Q21', 'Q27'})","frozenset({'Q20', 'Q19'})",142,0.9281045751633987
903,"frozenset({'Q20', 'Q21', 'Q19'})",frozenset({'Q27'}),142,0.922077922077922
904,"frozenset({'Q21', 'Q19'})","frozenset({'Q20', 'Q27'})",142,0.8658536585365854
905,"frozenset({'Q20', 'Q19'})","frozenset({'Q21', 'Q27'})",142,0.8765432098765432
906,frozenset({'Q20'}),"frozenset({'Q21', 'Q27', 'Q19'})",142,0.8606060606060606
907,"frozenset({'Q21', 'Q20'})","frozenset({'Q27', 'Q19'})",142,0.9161290322580645
908,"frozenset({'Q20', 'Q21', 'Q27'})",frozenset({'Q19'}),142,0.993006993006993
909,"frozenset({'Q25', 'Q27', 'Q19'})",frozenset({'Q26'}),121,0.9918032786885246
910,"frozenset({'Q26', 'Q25', 'Q19'})",frozenset({'Q27'}),121,0.952755905511811
911,"frozenset({'Q25', 'Q19'})","frozenset({'Q26', 'Q27'})",121,0.9097744360902256
912,"frozenset({'Q1', 'Q27', 'Q19'})",frozenset({'Q26'}),141,0.986013986013986
913,"frozenset({'Q27', 'Q19'})","frozenset({'Q26', 'Q1'})",141,0.88125
914,"frozenset({'Q26', 'Q27', 'Q19'})",frozenset({'Q1'}),141,0.9038461538461539
915,"frozenset({'Q26', 'Q1', 'Q19'})",frozenset({'Q27'}),141,0.9276315789473685
916,"frozenset({'Q1', 'Q19'})","frozenset({'Q26', 'Q27'})",141,0.8867924528301887
917,"frozenset({'Q22', 'Q21', 'Q19'})",frozenset({'Q26'}),131,0.9703703703703703
918,"frozenset({'Q22', 'Q19'})","frozenset({'Q26', 'Q21'})",131,0.9357142857142857
919,frozenset({'Q22'}),"frozenset({'Q26', 'Q21', 'Q19'})",131,0.9097222222222222
920,"frozenset({'Q22', 'Q21'})","frozenset({'Q26', 'Q19'})",131,0.9703703703703703
921,"frozenset({'Q26', 'Q22', 'Q19'})",frozenset({'Q21'}),131,0.9776119402985075
922,"frozenset({'Q26', 'Q22'})","frozenset({'Q21', 'Q19'})",131,0.9632352941176471
923,"frozenset({'Q26', 'Q21', 'Q22'})",frozenset({'Q19'}),131,1.0
924,"frozenset({'Q26', 'Q27', 'Q19'})",frozenset({'Q15'}),133,0.8525641025641025
925,"frozenset({'Q15', 'Q27', 'Q19'})",frozenset({'Q26'}),133,0.9925373134328358
926,"frozenset({'Q15', 'Q27'})","frozenset({'Q26', 'Q19'})",133,0.9172413793103448
927,"frozenset({'Q15', 'Q26', 'Q19'})",frozenset({'Q27'}),133,0.9708029197080292
928,"frozenset({'Q15', 'Q19'})","frozenset({'Q26', 'Q27'})",133,0.9366197183098591
929,"frozenset({'Q15', 'Q26'})","frozenset({'Q27', 'Q19'})",133,0.9047619047619048
930,"frozenset({'Q15', 'Q26', 'Q27'})",frozenset({'Q19'}),133,0.9432624113475178
931,"frozenset({'Q2', 'Q20', 'Q19'})",frozenset({'Q21'}),118,0.9752066115702479
932,"frozenset({'Q2', 'Q19'})","frozenset({'Q20', 'Q21'})",118,0.9007633587786259
933,"frozenset({'Q2', 'Q20'})","frozenset({'Q21', 'Q19'})",118,0.9672131147540983
934,"frozenset({'Q2', 'Q21', 'Q19'})",frozenset({'Q20'}),118,0.959349593495935
935,"frozenset({'Q2', 'Q21'})","frozenset({'Q20', 'Q19'})",118,0.944
936,"frozenset({'Q20', 'Q2', 'Q21'})",frozenset({'Q19'}),118,0.9915966386554622
937,"frozenset({'Q26', 'Q20', 'Q1'})",frozenset({'Q21'}),138,0.971830985915493
938,"frozenset({'Q26', 'Q20'})","frozenset({'Q21', 'Q1'})",138,0.8903225806451613
939,"frozenset({'Q20', 'Q21', 'Q1'})",frozenset({'Q26'}),138,0.9857142857142858
940,"frozenset({'Q21', 'Q1'})","frozenset({'Q26', 'Q20'})",138,0.92
941,"frozenset({'Q20', 'Q1'})","frozenset({'Q26', 'Q21'})",138,0.9452054794520548
942,"frozenset({'Q21', 'Q20'})","frozenset({'Q26', 'Q1'})",138,0.8903225806451613
943,"frozenset({'Q26', 'Q21', 'Q1'})",frozenset({'Q20'}),138,0.9452054794520548
944,"frozenset({'Q26', 'Q21'})","frozenset({'Q20', 'Q1'})",138,0.8571428571428571
945,"frozenset({'Q26', 'Q21', 'Q20'})",frozenset({'Q1'}),138,0.9139072847682119
946,"frozenset({'Q26', 'Q17', 'Q19'})",frozenset({'Q15'}),122,0.976
947,"frozenset({'Q15', 'Q26', 'Q19'})",frozenset({'Q17'}),122,0.8905109489051095
948,"frozenset({'Q15', 'Q17', 'Q19'})",frozenset({'Q26'}),122,0.976
949,"frozenset({'Q17', 'Q19'})","frozenset({'Q15', 'Q26'})",122,0.953125
950,"frozenset({'Q15', 'Q19'})","frozenset({'Q26', 'Q17'})",122,0.8591549295774648
951,"frozenset({'Q15', 'Q17'})","frozenset({'Q26', 'Q19'})",122,0.9172932330827067
952,frozenset({'Q17'}),"frozenset({'Q15', 'Q26', 'Q19'})",122,0.8905109489051095
953,"frozenset({'Q15', 'Q17', 'Q26'})",frozenset({'Q19'}),122,0.9606299212598425
954,"frozenset({'Q26', 'Q17'})","frozenset({'Q15', 'Q19'})",122,0.9312977099236641
955,"frozenset({'Q22', 'Q27', 'Q19'})",frozenset({'Q20'}),119,0.9444444444444444
956,"frozenset({'Q22', 'Q27'})","frozenset({'Q20', 'Q19'})",119,0.937007874015748
957,"frozenset({'Q22', 'Q20', 'Q19'})",frozenset({'Q27'}),119,0.9153846153846154
958,"frozenset({'Q22', 'Q19'})","frozenset({'Q20', 'Q27'})",119,0.85
959,"frozenset({'Q22', 'Q20'})","frozenset({'Q27', 'Q19'})",119,0.9153846153846154
960,"frozenset({'Q22', 'Q20', 'Q27'})",frozenset({'Q19'}),119,1.0
961,"frozenset({'Q26', 'Q20', 'Q27'})",frozenset({'Q21'}),143,0.9727891156462585
962,"frozenset({'Q20', 'Q21', 'Q27'})",frozenset({'Q26'}),143,1.0
963,"frozenset({'Q21', 'Q27'})","frozenset({'Q26', 'Q20'})",143,0.934640522875817
964,"frozenset({'Q20', 'Q27'})","frozenset({'Q26', 'Q21'})",143,0.959731543624161
965,"frozenset({'Q26', 'Q21', 'Q27'})",frozenset({'Q20'}),143,0.9407894736842105
966,"frozenset({'Q26', 'Q21', 'Q20'})",frozenset({'Q27'}),143,0.9470198675496688
967,"frozenset({'Q20', 'Q21'})","frozenset({'Q26', 'Q27'})",143,0.9225806451612903
968,frozenset({'Q20'}),"frozenset({'Q26', 'Q21', 'Q27'})",143,0.8666666666666667
969,"frozenset({'Q26', 'Q20'})","frozenset({'Q21', 'Q27'})",143,0.9225806451612903
970,"frozenset({'Q26', 'Q21'})","frozenset({'Q20', 'Q27'})",143,0.8881987577639752
971,"frozenset({'Q22', 'Q27', 'Q19'})",frozenset({'Q26'}),126,1.0
972,"frozenset({'Q22', 'Q27'})","frozenset({'Q26', 'Q19'})",126,0.9921259842519685
973,"frozenset({'Q26', 'Q22', 'Q19'})",frozenset({'Q27'}),126,0.9402985074626866
974,"frozenset({'Q22', 'Q19'})","frozenset({'Q26', 'Q27'})",126,0.9
975,frozenset({'Q22'}),"frozenset({'Q26', 'Q27', 'Q19'})",126,0.875
976,"frozenset({'Q26', 'Q22'})","frozenset({'Q27', 'Q19'})",126,0.9264705882352942
977,"frozenset({'Q26', 'Q22', 'Q27'})",frozenset({'Q19'}),126,0.9921259842519685
978,"frozenset({'Q15', 'Q21', 'Q1'})",frozenset({'Q26'}),120,1.0
979,"frozenset({'Q15', 'Q1'})","frozenset({'Q26', 'Q21'})",120,0.9090909090909091
980,"frozenset({'Q15', 'Q21'})","frozenset({'Q26', 'Q1'})",120,0.8955223880597015
981,"frozenset({'Q15', 'Q26', 'Q1'})",frozenset({'Q21'}),120,0.9230769230769231
982,"frozenset({'Q15', 'Q26', 'Q21'})",frozenset({'Q1'}),120,0.9022556390977443
983,"frozenset({'Q15', 'Q1', 'Q27'})",frozenset({'Q26'}),125,1.0
984,"frozenset({'Q15', 'Q27'})","frozenset({'Q26', 'Q1'})",125,0.8620689655172413
985,"frozenset({'Q15', 'Q26', 'Q27'})",frozenset({'Q1'}),125,0.8865248226950354
986,"frozenset({'Q15', 'Q26', 'Q1'})",frozenset({'Q27'}),125,0.9615384615384616
987,"frozenset({'Q15', 'Q1'})","frozenset({'Q26', 'Q27'})",125,0.946969696969697
988,"frozenset({'Q15', 'Q26'})","frozenset({'Q1', 'Q27'})",125,0.8503401360544217
989,"frozenset({'Q22', 'Q20', 'Q1'})",frozenset({'Q21'}),117,0.9915254237288136
990,"frozenset({'Q22', 'Q1'})","frozenset({'Q20', 'Q21'})",117,0.9212598425196851
991,"frozenset({'Q22', 'Q20'})","frozenset({'Q21', 'Q1'})",117,0.9
992,"frozenset({'Q22', 'Q21', 'Q1'})",frozenset({'Q20'}),117,0.9590163934426229
993,"frozenset({'Q22', 'Q21'})","frozenset({'Q20', 'Q1'})",117,0.8666666666666667
994,"frozenset({'Q22', 'Q21', 'Q20'})",frozenset({'Q1'}),117,0.9140625
995,"frozenset({'Q17', 'Q27', 'Q19'})",frozenset({'Q21'}),118,0.9672131147540983
996,"frozenset({'Q17', 'Q27'})","frozenset({'Q21', 'Q19'})",118,0.9007633587786259
997,"frozenset({'Q17', 'Q21', 'Q19'})",frozenset({'Q27'}),118,0.9752066115702479
998,"frozenset({'Q17', 'Q19'})","frozenset({'Q21', 'Q27'})",118,0.921875
999,frozenset({'Q17'}),"frozenset({'Q21', 'Q27', 'Q19'})",118,0.8613138686131386
1000,"frozenset({'Q17', 'Q21'})","frozenset({'Q27', 'Q19'})",118,0.9516129032258065
1001,"frozenset({'Q17', 'Q21', 'Q27'})",frozenset({'Q19'}),118,0.9752066115702479
1002,"frozenset({'Q12', 'Q1', 'Q27'})",frozenset({'Q26'}),121,1.0
1003,"frozenset({'Q12', 'Q27'})","frozenset({'Q26', 'Q1'})",121,0.8962962962962963
1004,"frozenset({'Q26', 'Q12', 'Q27'})",frozenset({'Q1'}),121,0.9097744360902256
1005,"frozenset({'Q26', 'Q12', 'Q1'})",frozenset({'Q27'}),121,0.937984496124031
1006,"frozenset({'Q12', 'Q1'})","frozenset({'Q26', 'Q27'})",121,0.9097744360902256
1007,"frozenset({'Q2', 'Q21'})",frozenset({'Q27'}),119,0.952
1008,"frozenset({'Q15', 'Q19'})",frozenset({'Q26'}),137,0.9647887323943662
1009,frozenset({'Q15'}),"frozenset({'Q26', 'Q19'})",137,0.85625
1010,"frozenset({'Q15', 'Q26'})",frozenset({'Q19'}),137,0.9319727891156463
1011,"frozenset({'Q2', 'Q25'})",frozenset({'Q1'}),119,0.9296875
1012,"frozenset({'Q24', 'Q27'})",frozenset({'Q26'}),127,0.9844961240310077
1013,"frozenset({'Q26', 'Q24'})",frozenset({'Q27'}),127,0.9694656488549618
1014,frozenset({'Q24'}),"frozenset({'Q26', 'Q27'})",127,0.9338235294117647
1015,"frozenset({'Q27', 'Q19'})",frozenset({'Q26'}),156,0.975
1016,"frozenset({'Q26', 'Q19'})",frozenset({'Q27'}),156,0.9341317365269461
1017,"frozenset({'Q22', 'Q27'})",frozenset({'Q20'}),119,0.937007874015748
1018,"frozenset({'Q22', 'Q20'})",frozenset({'Q27'}),119,0.9153846153846154
1019,"frozenset({'Q25', 'Q19'})",frozenset({'Q21'}),127,0.9548872180451128
1020,"frozenset({'Q21', 'Q25'})",frozenset({'Q19'}),127,0.9844961240310077
1021,"frozenset({'Q17', 'Q27'})",frozenset({'Q21'}),121,0.9236641221374046
1022,"frozenset({'Q17', 'Q21'})",frozenset({'Q27'}),121,0.9758064516129032
1023,frozenset({'Q17'}),"frozenset({'Q21', 'Q27'})",121,0.8832116788321168
1024,"frozenset({'Q17', 'Q21'})",frozenset({'Q15'}),120,0.967741935483871
1025,"frozenset({'Q15', 'Q21'})",frozenset({'Q17'}),120,0.8955223880597015
1026,"frozenset({'Q15', 'Q17'})",frozenset({'Q21'}),120,0.9022556390977443
1027,frozenset({'Q17'}),"frozenset({'Q15', 'Q21'})",120,0.8759124087591241
1028,"frozenset({'Q20', 'Q19'})",frozenset({'Q21'}),154,0.9506172839506173
1029,frozenset({'Q20'}),"frozenset({'Q21', 'Q19'})",154,0.9333333333333333
1030,"frozenset({'Q21', 'Q19'})",frozenset({'Q20'}),154,0.9390243902439024
1031,frozenset({'Q21'}),"frozenset({'Q20', 'Q19'})",154,0.9112426035502958
1032,"frozenset({'Q20', 'Q21'})",frozenset({'Q19'}),154,0.9935483870967742
1033,"frozenset({'Q15', 'Q20'})",frozenset({'Q26'}),127,0.9844961240310077
1034,"frozenset({'Q15', 'Q26'})",frozenset({'Q20'}),127,0.8639455782312925
1035,"frozenset({'Q2', 'Q19'})",frozenset({'Q20'}),121,0.9236641221374046
1036,"frozenset({'Q2', 'Q20'})",frozenset({'Q19'}),121,0.9918032786885246
1037,"frozenset({'Q12', 'Q1'})",frozenset({'Q26'}),129,0.9699248120300752
1038,"frozenset({'Q26', 'Q12'})",frozenset({'Q1'}),129,0.9020979020979021
1039,"frozenset({'Q12', 'Q19'})",frozenset({'Q26'}),120,0.967741935483871
1040,"frozenset({'Q21', 'Q25'})",frozenset({'Q27'}),120,0.9302325581395349
1041,"frozenset({'Q12', 'Q19'})",frozenset({'Q20'}),118,0.9516129032258065
1042,"frozenset({'Q12', 'Q20'})",frozenset({'Q19'}),118,0.9833333333333333
1043,"frozenset({'Q21', 'Q27'})",frozenset({'Q15'}),131,0.8562091503267973
1044,"frozenset({'Q15', 'Q27'})",frozenset({'Q21'}),131,0.903448275862069
1045,"frozenset({'Q15', 'Q21'})",frozenset({'Q27'}),131,0.9776119402985075
1046,"frozenset({'Q17', 'Q19'})",frozenset({'Q20'}),119,0.9296875
1047,frozenset({'Q17'}),"frozenset({'Q20', 'Q19'})",119,0.8686131386861314
1048,"frozenset({'Q17', 'Q20'})",frozenset({'Q19'}),119,0.9916666666666667
1049,"frozenset({'Q5', 'Q27'})",frozenset({'Q26'}),119,0.9596774193548387
1050,"frozenset({'Q5', 'Q26'})",frozenset({'Q27'}),119,0.952
1051,frozenset({'Q5'}),"frozenset({'Q26', 'Q27'})",119,0.85
1052,"frozenset({'Q15', 'Q19'})",frozenset({'Q21'}),132,0.9295774647887324
1053,"frozenset({'Q15', 'Q21'})",frozenset({'Q19'}),132,0.9850746268656716
1054,"frozenset({'Q22', 'Q19'})",frozenset({'Q20'}),130,0.9285714285714286
1055,frozenset({'Q22'}),"frozenset({'Q20', 'Q19'})",130,0.9027777777777778
1056,"frozenset({'Q22', 'Q20'})",frozenset({'Q19'}),130,1.0
1057,"frozenset({'Q21', 'Q19'})",frozenset({'Q26'}),158,0.9634146341463414
1058,frozenset({'Q19'}),"frozenset({'Q26', 'Q21'})",158,0.8586956521739131
1059,frozenset({'Q21'}),"frozenset({'Q26', 'Q19'})",158,0.9349112426035503
1060,"frozenset({'Q26', 'Q19'})",frozenset({'Q21'}),158,0.9461077844311377
1061,"frozenset({'Q26', 'Q21'})",frozenset({'Q19'}),158,0.9813664596273292
1062,"frozenset({'Q25', 'Q19'})",frozenset({'Q20'}),122,0.9172932330827067
1063,"frozenset({'Q20', 'Q25'})",frozenset({'Q19'}),122,0.9838709677419355
1064,"frozenset({'Q22', 'Q1'})",frozenset({'Q20'}),118,0.9291338582677166
1065,"frozenset({'Q22', 'Q20'})",frozenset({'Q1'}),118,0.9076923076923077
1066,"frozenset({'Q15', 'Q19'})",frozenset({'Q1'}),123,0.8661971830985915
